12.01.2024                                                                                         Dynamic List Display                                                                                                                                                  1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Requisnr.|Req. Date |Short Text                              |Purch.Req.|PO        |Name of Desired Supplier          |Matl Group|Un|Order     |  Quantity|D|Material|Release Dt|PO Date   |Name of Supplier                  |   Ordered|On        |G/L Acct  |Shortage|
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|I0253031 |08.01.2024|Replace Ballast and Lights B90 entrance |25034237  |3000016580|Guild Electric                    |CS5025    |AU|4000122660|    1,370 | |        |11.01.2024|08.01.2024|Guild Electric                    |    1,370 |          |7411011000|      0 |
|E0465300 |08.01.2024|Facility Walkabout Adsorptions          |25034238  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000123516|  540.500 |X|        |08.01.2024|          |Paint Pro Surface Coating Inc     |        0 |          |7411011000|      0 |
|E0381501 |08.01.2024|Facility Walkabout Adsorptions          |25034239  |3000016581|Paint Pro Surface Coating Inc     |CS5025    |AU|4000123516|  540.500 | |        |08.01.2024|08.01.2024|Paint Pro Surface Coating Inc     |  540.500 |          |7411011000|      0 |
|E0381501 |08.01.2024|B90 Downstream Additional               |25034240  |          |Paint Pro Surface Coating Inc     |CS5025    |AU|4000114377|3,958.250 |X|        |08.01.2024|          |Paint Pro Surface Coating Inc     |        0 |          |7411011000|      0 |
|E0381501 |08.01.2024|B90 Downstream Additional               |25034241  |3000016581|Paint Pro Surface Coating Inc     |CS5025    |AU|4000114377|3,858.250 | |        |08.01.2024|08.01.2024|Paint Pro Surface Coating Inc     |3,858.250 |          |7411011000|      0 |
|E0381501 |08.01.2024|B90 Pull Station Sealants               |25034242  |3000016652|Paint Pro Surface Coating Inc     |CS5025    |AU|4000114377|      529 | |        |08.01.2024|09.01.2024|Paint Pro Surface Coating Inc     |      529 |          |7411011000|      0 |
|E0381501 |08.01.2024|Air Return Grill Wall Repairs & Sealants|25034243  |3000016581|Paint Pro Surface Coating Inc     |CS5025    |AU|4000119409|  990.500 | |        |08.01.2024|08.01.2024|Paint Pro Surface Coating Inc     |  990.500 |          |7411011000|      0 |
|E0381501 |08.01.2024|Fire Alarm Pull station Wall Repairs    |25034244  |3000016652|Paint Pro Surface Coating Inc     |CS5025    |AU|4000119409|    2,300 | |        |08.01.2024|09.01.2024|Paint Pro Surface Coating Inc     |    2,300 |          |7411011000|      0 |
|E0381501 |08.01.2024|B71 Exterior Door Repairs 2024          |25034245  |3000016650|H Sanderson & Son Construction Ltd|CS5025    |AU|4000123525|4,663.260 | |        |08.01.2024|09.01.2024|H Sanderson & Son Construction Ltd|4,663.260 |          |7411011000|      0 |
|I0253031 |09.01.2024|Manych quote                            |25061662  |3000016653|Manych Mechanical Inc             |CS5025    |AU|4000092623|1,041.750 | |        |09.01.2024|09.01.2024|Manych Mechanical Inc             |1,041.750 |          |7411011000|      0 |
|I0253031 |09.01.2024|Insulate near sensing bulb in suction   |25062398  |3000016651|Catina Contracting                |CS5025    |AU|4000117739|      640 |X|        |11.01.2024|09.01.2024|Catina Contracting                |      640 |          |7411011000|      0 |
|I0253031 |09.01.2024|Repair Drain Pipe on JC                 |25062399  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000123606|    7,134 | |        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |    7,134 |          |7411011000|      0 |
|I0253031 |09.01.2024|Repair Chilled water HE                 |25062513  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000123607|    7,868 | |        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |    7,868 |          |7411011000|      0 |
|I0253031 |09.01.2024|Repair leak in CIP Pump                 |25062676  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000123608|    1,022 | |        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |    1,022 |          |7411011000|      0 |
|I0253031 |09.01.2024|Repair BFP leak                         |25062743  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000123610|    5,005 | |        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |    5,005 |          |7411011000|      0 |
|I0253031 |09.01.2024|Repair Fermenter                        |25062991  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000123614|    5,371 | |        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |    5,371 |          |7411011000|      0 |
|I0253031 |09.01.2024|SAS1079 humidifier Repair               |25063050  |3000016648|Sprint Mechanical Inc             |CS5025    |AU|4000123615|    7,510 | |        |09.01.2024|09.01.2024|Sprint Mechanical Inc             |    7,510 |          |7411011000|      0 |
|E0392475 |09.01.2024|CSW12758282, Marathon, Y378             |25063879  |3000016647|Wajax Industrial Components       |MC2002    |EA|4000123108|        1 | |        |16.02.2024|09.01.2024|Wajax Industrial Components       |        1 |          |7411002300|      0 |
|I0552673 |09.01.2024|MR-00006055, Liner, L78S24CV            |25063965  |3000016711|RS Integrated Supply Canada Corp  |MC2002    |EA|4000122847|       10 | |        |09.01.2024|11.01.2024|RS Integrated Supply Canada Corp  |       10 |          |7411002300|      0 |
|I0552673 |09.01.2024|MR-00006055, Rectifier, VS-KBPC606      |25063966  |3000016711|RS Integrated Supply Canada Corp  |MC2002    |EA|4000122847|       10 | |        |09.01.2024|11.01.2024|RS Integrated Supply Canada Corp  |       10 |          |7411002300|      0 |
